0.017600784	0.010029530	0.00011887802
0.019421396	0.013528170	9.7626076e-05
0.021242007	0.0081817398	5.1579020e-05
0.023062618	0.011086365	4.3295876e-05
0.024883229	0.0080486466	2.9922067e-05
0.026703840	0.0060305386	2.2808776e-05
0.028524452	0.0049523283	2.0883634e-05
0.030345063	0.0042042878	1.7975744e-05
0.032165674	0.0050982998	1.7065492e-05
0.033986285	0.0055203475	1.5590843e-05
0.035806897	0.0048224274	1.3431226e-05
0.037627508	0.0038228463	1.1415755e-05
0.039448119	0.0026428185	9.2346424e-06
0.041268730	0.0019224801	7.6738526e-06
0.043089341	0.0015053968	6.7419197e-06
0.044909953	0.0012328181	5.7983678e-06
0.046730564	0.0010225114	5.3679761e-06
0.048551175	0.00088357385	4.8466875e-06
0.050371786	0.00077331240	4.3980109e-06
0.052192397	0.00069598255	4.1600342e-06
0.054013009	0.00062345499	3.7440862e-06
0.055833620	0.00054164764	3.6068188e-06
0.057654231	0.00049944527	3.3334152e-06
0.059474842	0.00044335901	3.0688348e-06
0.061295453	0.00040490814	2.9037053e-06
0.063116065	0.00036435377	2.7017349e-06
0.064936676	0.00032764215	2.5681039e-06
0.066757287	0.00030934498	2.4324716e-06
0.068577898	0.00028703463	2.3119403e-06
0.070398509	0.00026692055	2.2245697e-06
0.072219121	0.00024493258	2.0515315e-06
0.074039732	0.00022400292	1.9699464e-06
0.075860343	0.00020711185	1.8903488e-06
0.077680954	0.00019001089	1.7508992e-06
0.079501565	0.00017934394	1.7075729e-06
0.081322177	0.00016966705	1.6120066e-06
0.083142788	0.00015453879	1.5497332e-06
0.084963399	0.00014529594	1.4971804e-06
0.086784010	0.00013632128	1.4023962e-06
0.088604622	0.00012913292	1.3767180e-06
0.090425233	0.00012287311	1.2944056e-06
0.092245844	0.00011446515	1.2595330e-06
0.094066455	0.00011075624	1.2230235e-06
0.095887066	0.00010246782	1.1707741e-06
0.097707678	9.5792922e-05	1.1266637e-06
0.099528289	9.1680701e-05	1.0771810e-06
0.10134890	8.8532195e-05	1.0522411e-06
0.10316951	8.3125365e-05	1.0166006e-06
0.10499012	7.8079843e-05	9.7668501e-07
0.10681073	7.6670286e-05	9.5413909e-07
0.10863134	7.1884626e-05	9.1493003e-07
0.11045196	6.7807931e-05	8.8617000e-07
0.11227257	6.4243474e-05	8.5212241e-07
0.11409318	6.1032176e-05	8.3278190e-07
0.11591379	5.8679392e-05	8.0793119e-07
0.11773440	5.5526378e-05	7.6794755e-07
0.11955501	5.4466357e-05	7.6736016e-07
0.12137562	5.1334178e-05	7.4025137e-07
0.12319623	4.9251391e-05	7.1259190e-07
0.12501685	4.7648637e-05	7.0261719e-07
0.12683746	4.5552680e-05	6.6996480e-07
0.12865807	4.3128869e-05	6.5580543e-07
0.13047868	4.3130742e-05	6.5267252e-07
0.13229929	4.0230139e-05	6.2239675e-07
0.13411990	3.9830890e-05	6.2357676e-07
0.13594051	3.8128721e-05	5.9780806e-07
0.13776112	3.5599533e-05	5.7636424e-07
0.13958174	3.5613317e-05	5.6837803e-07
0.14140235	3.4580102e-05	5.5709180e-07
0.14322296	3.3538438e-05	5.4922037e-07
0.14504357	3.2096700e-05	5.2953027e-07
0.14686418	3.1565093e-05	5.2289910e-07
0.14868479	3.1294898e-05	5.2179907e-07
0.15050540	2.9099773e-05	4.9600284e-07
0.15232601	2.8454984e-05	4.9096818e-07
0.15414662	2.8351885e-05	4.9212825e-07
0.15596724	2.7472198e-05	4.9041857e-07
0.15778785	2.6549723e-05	4.7971843e-07
0.15960846	2.5494833e-05	4.7342713e-07
0.16142907	2.5053494e-05	4.7086700e-07
0.16324968	2.4175519e-05	4.6294906e-07
0.16507029	2.4101061e-05	4.6135399e-07
0.16689090	2.2343633e-05	4.4246956e-07
0.16871151	2.2019426e-05	4.3699285e-07
0.17053213	2.1225823e-05	4.3738924e-07
0.17235274	2.0568831e-05	4.2099946e-07
0.17417335	2.0315170e-05	4.2378423e-07
0.17599396	2.0937486e-05	4.2508824e-07
0.17781457	2.0337349e-05	4.2069132e-07
0.17963518	1.8861084e-05	4.0582522e-07
0.18145579	1.9540123e-05	4.0779311e-07
